PropertyID,City,State,PropertyType,Bedrooms,Bathrooms,AreaSqFt,YearBuilt,Floor,TotalFloors,Furnishing,Parking,SaleType,SaleDate,Currency,Price
1676,Pune,Maharashtra,Townhouse,1,2,658,2019,0,1,Furnished,Open,Resale,2025-01-07,INR,6796601
21,Gurgaon,Haryana,Apartment,2,2,1142,2020,1,8,Semi-Furnished,Covered,Resale,2024-11-20,INR,17108159
1405,Bengaluru,Karnataka,House,3,2,1336,1998,0,1,Unfurnished,None,Resale,2025-03-21,INR,16581049
440,Kolkata,West Bengal,House,3,2,1633,2013,0,1,Unfurnished,Covered,Resale,2024-07-06,INR,14735736
1088,Lucknow,Uttar Pradesh,Apartment,3,4,1443,2001,7,9,Semi-Furnished,Open,Resale,2023-02-21,INR,7491323
382,Bengaluru,Karnataka,Apartment,1,2,536,2002,20,25,Semi-Furnished,None,Resale,2024-12-29,INR,5878674
2109,Chennai,Tamil Nadu,Apartment,2,1,901,2015,12,18,Unfurnished,Covered,Resale,2024-11-12,INR,9361633
1262,Lucknow,Uttar Pradesh,Apartment,1,1,469,2004,12,21,Semi-Furnished,Open,Resale,2025-01-11,INR,5000000
539,Gurgaon,Haryana,Apartment,2,1,845,2006,20,21,Semi-Furnished,None,Resale,2024-12-14,INR,11474318
882,Bengaluru,Karnataka,Apartment,1,2,560,2013,20,22,Semi-Furnished,Open,Resale,2023-02-18,INR,6567406
903,Ahmedabad,Gujarat,Apartment,4,3,2337,2023,24,31,Furnished,None,New,2025-08-01,INR,17573157
84,Bengaluru,Karnataka,Apartment,3,3,1185,2025,11,18,Unfurnished,None,New,2024-03-22,INR,13939417
2104,Mumbai,Maharashtra,Apartment,4,4,1526,1997,12,19,Unfurnished,Covered,Resale,2023-08-06,INR,38783170
1201,Chennai,Tamil Nadu,Townhouse,2,2,849,2010,0,1,Furnished,Covered,Resale,2023-08-16,INR,10301999
1310,Mumbai,Maharashtra,Condo,1,1,600,2022,10,19,Unfurnished,Covered,Resale,2023-01-25,INR,17232720
1227,Delhi,Delhi,Apartment,1,1,540,2023,14,15,Semi-Furnished,None,New,2023-05-15,INR,9513259
2131,Bengaluru,Karnataka,Apartment,1,2,659,2018,9,16,Furnished,None,Resale,2023-10-25,INR,8655232
1750,Pune,Maharashtra,Apartment,2,2,887,2018,16,18,Semi-Furnished,Covered,Resale,2023-08-08,INR,10066736
271,Lucknow,Uttar Pradesh,Apartment,3,3,1374,2010,15,24,Unfurnished,Covered,Resale,2024-04-13,INR,8247126
1272,Kolkata,West Bengal,Apartment,3,3,1569,2020,12,22,Unfurnished,Covered,Resale,2023-08-29,INR,14608558
1260,Lucknow,Uttar Pradesh,Apartment,3,4,1756,2012,23,26,Unfurnished,None,Resale,2023-06-29,INR,9343944
2061,Gurgaon,Haryana,Apartment,3,3,1194,2021,5,12,Unfurnished,Covered,Resale,2024-04-03,INR,16638824
2264,Jaipur,Rajasthan,Apartment,2,2,876,2008,0,4,Furnished,Covered,Resale,2024-03-22,INR,5000000
1600,Jaipur,Rajasthan,Condo,3,4,1784,2000,16,25,Unfurnished,Covered,Resale,2023-03-06,INR,9949679
1961,Delhi,Delhi,Apartment,1,1,637,2012,12,20,Unfurnished,Open,Resale,2025-06-25,INR,9954063
1030,Lucknow,Uttar Pradesh,Condo,1,1,712,2022,13,22,Unfurnished,None,Resale,2025-09-01,INR,5000000
430,Ahmedabad,Gujarat,Apartment,2,2,1107,2021,9,15,Unfurnished,Covered,Resale,2024-07-12,INR,6278922
2005,Delhi,Delhi,Apartment,2,2,723,2011,20,22,Semi-Furnished,Covered,Resale,2023-09-15,INR,10448726
2194,Mumbai,Maharashtra,Apartment,2,3,746,2002,18,20,Unfurnished,None,Resale,2023-05-02,INR,15306725
2205,Delhi,Delhi,Apartment,3,3,1478,2007,13,18,Unfurnished,Open,Resale,2025-07-23,INR,20410615
459,Kolkata,West Bengal,House,4,4,2487,2007,0,1,Unfurnished,Covered,Resale,2023-06-08,INR,20466544
79,Ahmedabad,Gujarat,Apartment,2,2,1059,2023,20,30,Furnished,Covered,New,2023-03-14,INR,8151063
2430,Lucknow,Uttar Pradesh,Condo,2,2,784,2013,5,9,Unfurnished,Open,Resale,2025-07-29,INR,5000000
2133,Noida,Uttar Pradesh,Apartment,2,2,987,2024,22,32,Furnished,Covered,Resale,2024-01-15,INR,11988689
33,Jaipur,Rajasthan,Apartment,3,2,1094,2018,24,27,Unfurnished,None,Resale,2025-04-29,INR,6443259
2125,Chennai,Tamil Nadu,Condo,2,2,1050,1998,13,19,Unfurnished,Covered,Resale,2023-07-05,INR,11228838
1350,Jaipur,Rajasthan,Apartment,2,3,817,2019,21,24,Unfurnished,None,Resale,2024-06-27,INR,5000000
2244,Chennai,Tamil Nadu,Condo,1,1,507,2018,17,22,Unfurnished,None,Resale,2025-06-05,INR,5000000
381,Pune,Maharashtra,Townhouse,2,2,784,2024,0,1,Unfurnished,Covered,Resale,2025-07-29,INR,7907554
227,Gurgaon,Haryana,House,2,1,1181,2010,0,1,Unfurnished,Open,Resale,2024-07-06,INR,15826059
1995,Bengaluru,Karnataka,Condo,1,1,500,1995,20,29,Unfurnished,None,Resale,2023-05-08,INR,5978930
1193,Hyderabad,Telangana,Apartment,2,2,1099,2018,4,14,Furnished,Covered,Resale,2025-08-28,INR,10599093
716,Bengaluru,Karnataka,House,3,3,1513,2012,0,1,Furnished,None,Resale,2025-05-17,INR,21517032
1763,Bengaluru,Karnataka,House,3,4,1443,2023,0,1,Furnished,Covered,New,2023-10-22,INR,21103252
687,Delhi,Delhi,Apartment,2,2,706,2003,10,13,Unfurnished,Covered,Resale,2023-10-16,INR,10467981
2132,Chennai,Tamil Nadu,House,4,5,2259,2015,0,1,Furnished,Covered,Resale,2025-08-19,INR,27685407
2485,Jaipur,Rajasthan,Apartment,2,1,1050,2015,21,23,Unfurnished,Covered,Resale,2023-03-23,INR,6045002
306,Ahmedabad,Gujarat,Apartment,2,2,1139,2016,18,20,Unfurnished,Covered,Resale,2024-01-12,INR,7488764
210,Ahmedabad,Gujarat,Townhouse,2,2,1155,2024,0,1,Unfurnished,Open,New,2025-05-21,INR,10680274
2154,Noida,Uttar Pradesh,Apartment,3,3,1342,2016,8,9,Semi-Furnished,Covered,Resale,2025-04-17,INR,13492979
1671,Chennai,Tamil Nadu,Apartment,4,4,1626,2019,1,6,Unfurnished,Covered,Resale,2023-12-15,INR,17136034
2478,Lucknow,Uttar Pradesh,Condo,3,3,1241,2003,3,11,Unfurnished,Covered,Resale,2025-01-12,INR,7180402
1072,Chennai,Tamil Nadu,Apartment,1,1,757,2010,0,10,Unfurnished,None,Resale,2024-01-28,INR,7858895
1935,Pune,Maharashtra,Condo,1,1,701,2014,10,11,Semi-Furnished,None,Resale,2025-02-15,INR,8597275
1138,Hyderabad,Telangana,House,3,3,1566,1986,0,1,Unfurnished,Covered,Resale,2023-02-26,INR,12960231
2008,Bengaluru,Karnataka,Apartment,3,3,1018,2007,2,12,Furnished,Covered,Resale,2024-03-21,INR,11126641
938,Bengaluru,Karnataka,Condo,1,2,782,2010,12,16,Furnished,Covered,Resale,2024-03-20,INR,10998874
192,Kolkata,West Bengal,Apartment,2,3,987,2006,14,23,Unfurnished,Covered,Resale,2024-07-20,INR,8602309
1212,Chennai,Tamil Nadu,Apartment,2,2,1174,2020,22,30,Furnished,None,Resale,2025-05-22,INR,13277473
1076,Bengaluru,Karnataka,Apartment,2,2,815,2005,17,18,Semi-Furnished,Open,Resale,2023-07-15,INR,9030846
2457,Chennai,Tamil Nadu,Apartment,3,4,1408,2010,11,13,Semi-Furnished,Open,Resale,2025-02-08,INR,14568739
484,Gurgaon,Haryana,Apartment,3,3,1369,2011,0,7,Furnished,Covered,Resale,2024-07-24,INR,18571963
2384,Mumbai,Maharashtra,Apartment,2,3,1081,2022,16,24,Semi-Furnished,Covered,Resale,2024-09-03,INR,30027244
1605,Jaipur,Rajasthan,Apartment,1,1,692,2015,19,20,Semi-Furnished,Covered,Resale,2024-07-18,INR,5000000
278,Noida,Uttar Pradesh,House,3,4,1331,2014,0,1,Semi-Furnished,Open,Resale,2023-10-02,INR,13176406
1509,Hyderabad,Telangana,House,4,3,1857,1998,0,1,Semi-Furnished,Open,Resale,2023-05-16,INR,18475073
222,Gurgaon,Haryana,Townhouse,2,2,891,2025,0,1,Furnished,Covered,New,2024-01-27,INR,11800554
1230,Jaipur,Rajasthan,Apartment,2,2,927,1997,5,6,Unfurnished,Covered,Resale,2024-09-15,INR,5959192
572,Lucknow,Uttar Pradesh,Apartment,1,2,704,2015,19,23,Unfurnished,Open,Resale,2024-10-09,INR,5000000
412,Jaipur,Rajasthan,Apartment,2,1,1043,1998,9,14,Semi-Furnished,None,Resale,2023-10-01,INR,5296993
1314,Ahmedabad,Gujarat,Condo,1,1,487,2010,4,14,Semi-Furnished,Open,Resale,2025-03-04,INR,5000000
1678,Jaipur,Rajasthan,Condo,1,1,620,2014,19,21,Unfurnished,Covered,Resale,2024-12-20,INR,5000000
2179,Hyderabad,Telangana,House,3,3,1476,2007,0,1,Semi-Furnished,None,Resale,2023-04-06,INR,16774243
586,Gurgaon,Haryana,Apartment,1,1,508,1995,17,23,Semi-Furnished,None,Resale,2024-09-29,INR,6455712
1731,Chennai,Tamil Nadu,House,5,5,2679,2023,0,1,Semi-Furnished,Open,Resale,2023-02-08,INR,32832928
2020,Delhi,Delhi,Condo,2,2,770,2016,22,28,Unfurnished,Covered,Resale,2024-01-25,INR,11995619
2494,Pune,Maharashtra,Apartment,1,1,766,2017,22,27,Semi-Furnished,Covered,Resale,2025-06-17,INR,8781424
1564,Chennai,Tamil Nadu,Apartment,1,1,456,2025,4,11,Unfurnished,Covered,New,2023-07-19,INR,5496468
675,Jaipur,Rajasthan,Condo,2,1,1199,2015,16,17,Unfurnished,Covered,Resale,2023-07-19,INR,6632673
1178,Hyderabad,Telangana,Condo,2,2,1010,2020,3,7,Unfurnished,Covered,Resale,2025-08-04,INR,10234926
856,Hyderabad,Telangana,Apartment,2,2,902,2006,11,16,Furnished,Covered,Resale,2024-03-11,INR,8457406
448,Hyderabad,Telangana,Apartment,2,3,1067,2022,23,25,Unfurnished,Open,Resale,2024-11-07,INR,10355762
1906,Delhi,Delhi,Apartment,3,3,1006,2015,20,21,Semi-Furnished,Open,Resale,2023-03-02,INR,17403355
1531,Hyderabad,Telangana,Apartment,4,4,1721,2015,3,9,Unfurnished,None,Resale,2024-02-01,INR,15804547
223,Delhi,Delhi,House,4,5,1922,2016,0,1,Unfurnished,Open,Resale,2023-12-23,INR,33788610
1725,Noida,Uttar Pradesh,Apartment,3,3,1412,2019,12,20,Unfurnished,Covered,Resale,2023-05-02,INR,13047481
2226,Pune,Maharashtra,Condo,3,2,1186,2000,21,26,Furnished,Covered,Resale,2025-04-14,INR,13921093
1629,Chennai,Tamil Nadu,Apartment,2,3,1138,2017,20,28,Furnished,Open,Resale,2025-03-29,INR,13229530
1557,Chennai,Tamil Nadu,Apartment,2,2,890,2023,4,6,Furnished,Covered,New,2024-04-19,INR,11611547
970,Pune,Maharashtra,Condo,3,2,1194,2008,1,4,Unfurnished,Covered,Resale,2023-05-17,INR,10322419
46,Noida,Uttar Pradesh,Apartment,1,2,789,2018,7,12,Unfurnished,Open,Resale,2023-12-10,INR,7176967
2190,Hyderabad,Telangana,Apartment,2,2,838,2014,7,17,Unfurnished,None,Resale,2025-08-31,INR,8062948
2365,Hyderabad,Telangana,Townhouse,1,1,645,2009,0,1,Semi-Furnished,Covered,Resale,2024-04-19,INR,6377701
295,Gurgaon,Haryana,Apartment,2,1,771,2020,13,19,Semi-Furnished,Covered,Resale,2024-08-26,INR,11015018
1160,Delhi,Delhi,House,5,5,2470,2006,0,1,Unfurnished,Open,Resale,2025-03-18,INR,38088235
589,Gurgaon,Haryana,Condo,2,3,882,2009,25,34,Unfurnished,Covered,Resale,2025-04-17,INR,12466355
2054,Mumbai,Maharashtra,House,5,4,3350,2021,0,1,Semi-Furnished,Covered,Resale,2025-06-02,INR,92126885
258,Pune,Maharashtra,Apartment,2,3,769,2009,10,13,Furnished,Covered,Resale,2024-09-09,INR,7480948
2064,Bengaluru,Karnataka,Condo,1,1,743,2020,2,8,Unfurnished,Covered,Resale,2023-06-11,INR,9171453
2467,Noida,Uttar Pradesh,Apartment,4,3,2159,2015,21,22,Furnished,Covered,Resale,2024-10-16,INR,21573762
927,Pune,Maharashtra,House,5,4,3593,2007,0,1,Unfurnished,Covered,Resale,2025-05-23,INR,33249626
2119,Mumbai,Maharashtra,Apartment,1,1,635,2009,8,16,Unfurnished,Covered,Resale,2023-04-05,INR,12246532
2298,Bengaluru,Karnataka,House,5,5,4000,2013,0,1,Unfurnished,Covered,Resale,2024-05-19,INR,55441799
437,Hyderabad,Telangana,House,4,4,2386,1996,0,1,Unfurnished,Covered,Resale,2025-01-20,INR,26124985
977,Bengaluru,Karnataka,Apartment,3,2,1052,2011,7,11,Unfurnished,Covered,Resale,2024-06-21,INR,11729116
2037,Jaipur,Rajasthan,Condo,1,1,522,2016,1,4,Unfurnished,Covered,Resale,2023-10-15,INR,5000000
394,Gurgaon,Haryana,Condo,3,3,1494,2024,20,26,Unfurnished,None,Resale,2023-04-26,INR,24707633
426,Kolkata,West Bengal,House,5,5,2468,2011,0,1,Unfurnished,None,Resale,2023-12-06,INR,24096359
535,Bengaluru,Karnataka,Townhouse,2,2,1019,1997,0,1,Furnished,Covered,Resale,2023-02-15,INR,12125963
31,Noida,Uttar Pradesh,Apartment,4,5,1516,2019,4,9,Unfurnished,Covered,Resale,2024-07-21,INR,14078858
1643,Delhi,Delhi,Apartment,2,1,778,2013,8,17,Unfurnished,Open,Resale,2024-03-21,INR,11992681
2082,Lucknow,Uttar Pradesh,Apartment,2,3,1057,2013,7,11,Unfurnished,Covered,Resale,2025-04-22,INR,5825178
1147,Gurgaon,Haryana,House,5,4,3441,2021,0,1,Unfurnished,Covered,Resale,2023-10-04,INR,46095263
747,Noida,Uttar Pradesh,House,2,2,1286,2015,0,1,Furnished,Covered,Resale,2023-11-06,INR,14374014
1751,Hyderabad,Telangana,House,3,3,1193,1986,0,1,Unfurnished,Open,Resale,2024-09-27,INR,8414190
1985,Hyderabad,Telangana,Apartment,1,1,780,2022,4,12,Semi-Furnished,Covered,Resale,2025-08-05,INR,8517942
1269,Jaipur,Rajasthan,Apartment,2,2,1121,2013,17,20,Furnished,Covered,Resale,2024-04-18,INR,6784133
2343,Chennai,Tamil Nadu,Apartment,2,3,974,2019,21,25,Unfurnished,Open,Resale,2024-11-11,INR,11303516
1719,Pune,Maharashtra,Apartment,3,3,1522,1997,1,5,Unfurnished,Covered,Resale,2025-04-17,INR,14206716
2213,Bengaluru,Karnataka,Condo,4,4,1948,2022,3,13,Unfurnished,Open,Resale,2023-11-04,INR,26511179
1413,Lucknow,Uttar Pradesh,House,4,4,2408,1988,0,1,Unfurnished,Covered,Resale,2025-07-12,INR,12724949
1712,Chennai,Tamil Nadu,Apartment,1,1,521,2020,19,22,Furnished,Covered,Resale,2025-02-20,INR,6309635
2013,Noida,Uttar Pradesh,House,3,4,1287,2015,0,1,Unfurnished,None,Resale,2024-01-27,INR,11957310
345,Mumbai,Maharashtra,Apartment,2,2,1121,2018,6,9,Unfurnished,None,Resale,2024-09-06,INR,25258023
557,Chennai,Tamil Nadu,House,3,3,1965,2004,0,1,Unfurnished,Covered,Resale,2025-07-30,INR,20325236
1424,Bengaluru,Karnataka,House,4,4,1958,2009,0,1,Unfurnished,Covered,Resale,2024-04-24,INR,22764245
1038,Hyderabad,Telangana,House,3,2,1289,2023,0,1,Semi-Furnished,None,New,2024-03-14,INR,12654125
681,Hyderabad,Telangana,Apartment,1,1,603,2025,9,16,Unfurnished,Covered,New,2025-05-04,INR,6557942
2230,Delhi,Delhi,Condo,1,1,557,2009,3,11,Unfurnished,None,Resale,2025-08-17,INR,9086903
1107,Jaipur,Rajasthan,Apartment,2,2,990,2024,13,15,Unfurnished,Open,New,2024-04-17,INR,6473559
571,Noida,Uttar Pradesh,House,5,5,3294,2015,0,1,Unfurnished,Covered,Resale,2023-11-21,INR,33638410
353,Kolkata,West Bengal,Apartment,2,2,966,2014,18,27,Unfurnished,Covered,Resale,2025-06-13,INR,8965309
92,Gurgaon,Haryana,Apartment,1,2,697,2010,10,14,Semi-Furnished,Covered,Resale,2024-07-19,INR,9943418
1211,Lucknow,Uttar Pradesh,House,3,4,1518,2020,0,1,Semi-Furnished,Covered,Resale,2025-09-01,INR,8375634
2107,Jaipur,Rajasthan,House,5,4,3758,1994,0,1,Unfurnished,Open,Resale,2024-04-28,INR,20243325
1271,Pune,Maharashtra,Apartment,3,3,1690,2014,11,21,Semi-Furnished,None,Resale,2023-06-09,INR,17767003
2277,Lucknow,Uttar Pradesh,Apartment,2,2,1033,1998,4,11,Semi-Furnished,Covered,Resale,2025-03-01,INR,5608280
262,Gurgaon,Haryana,Apartment,2,2,737,2014,16,23,Unfurnished,Covered,Resale,2024-09-04,INR,9501106
1463,Gurgaon,Haryana,Apartment,3,4,1123,2009,25,34,Semi-Furnished,None,Resale,2023-03-04,INR,14814233
749,Ahmedabad,Gujarat,Apartment,2,3,921,2003,15,20,Unfurnished,Open,Resale,2023-04-30,INR,5269732
1412,Jaipur,Rajasthan,Apartment,2,3,1193,2010,17,18,Semi-Furnished,Covered,Resale,2023-04-25,INR,7715857
1766,Ahmedabad,Gujarat,Apartment,3,3,1353,1996,22,24,Semi-Furnished,Covered,Resale,2023-06-19,INR,8212360
2438,Mumbai,Maharashtra,Apartment,2,2,893,2021,16,21,Semi-Furnished,None,Resale,2023-12-10,INR,25774426
1384,Noida,Uttar Pradesh,House,4,3,2907,1990,0,1,Semi-Furnished,Covered,Resale,2024-02-28,INR,26401076
1005,Ahmedabad,Gujarat,House,5,4,4035,1985,0,1,Furnished,Covered,Resale,2025-08-13,INR,28151168
568,Bengaluru,Karnataka,Townhouse,3,3,1036,1992,0,1,Unfurnished,Open,Resale,2023-11-03,INR,10285429
323,Delhi,Delhi,Apartment,2,2,1173,2017,12,19,Semi-Furnished,Covered,Resale,2025-04-21,INR,18248138
1894,Pune,Maharashtra,Apartment,3,3,1184,2011,12,13,Unfurnished,Covered,Resale,2025-05-14,INR,11271096
2084,Ahmedabad,Gujarat,Apartment,3,4,1344,2018,25,32,Semi-Furnished,Covered,Resale,2025-06-23,INR,7580228
349,Jaipur,Rajasthan,Apartment,2,3,914,2025,15,20,Unfurnished,Open,Resale,2024-12-04,INR,5400860
1090,Kolkata,West Bengal,Apartment,2,2,953,2006,22,32,Unfurnished,Covered,Resale,2025-03-15,INR,7827532
1851,Lucknow,Uttar Pradesh,Apartment,1,1,642,2019,17,27,Semi-Furnished,Covered,Resale,2023-10-08,INR,5000000
301,Delhi,Delhi,House,4,4,2218,1991,0,1,Semi-Furnished,Covered,Resale,2023-03-22,INR,32942518
1659,Jaipur,Rajasthan,Apartment,2,1,820,2013,10,16,Unfurnished,Covered,Resale,2025-03-27,INR,5000000
1317,Noida,Uttar Pradesh,Condo,1,1,566,2014,8,13,Unfurnished,Open,Resale,2023-12-08,INR,5060476
2015,Delhi,Delhi,Apartment,1,1,698,2021,14,19,Furnished,Covered,Resale,2023-10-06,INR,13976620
1011,Bengaluru,Karnataka,Apartment,1,2,665,2007,3,6,Unfurnished,Covered,Resale,2025-04-27,INR,7983300
965,Jaipur,Rajasthan,Condo,3,3,1306,2015,18,25,Unfurnished,Covered,Resale,2023-09-29,INR,8129129
2370,Noida,Uttar Pradesh,Apartment,2,3,1076,2015,15,23,Semi-Furnished,Covered,Resale,2024-02-14,INR,11912034
2356,Bengaluru,Karnataka,Condo,1,1,683,1998,13,17,Semi-Furnished,Open,Resale,2025-02-14,INR,8349871
1129,Hyderabad,Telangana,Apartment,1,1,634,2021,5,14,Semi-Furnished,None,Resale,2024-08-04,INR,6232041
316,Pune,Maharashtra,Condo,2,2,862,2014,24,34,Unfurnished,Covered,Resale,2023-08-28,INR,9009490
2070,Noida,Uttar Pradesh,Apartment,2,2,978,2013,0,2,Furnished,Covered,Resale,2024-05-26,INR,10516856
454,Hyderabad,Telangana,Apartment,3,3,1153,2017,1,10,Unfurnished,Covered,Resale,2023-07-01,INR,11152660
914,Mumbai,Maharashtra,Apartment,3,2,1681,2017,0,7,Unfurnished,Covered,Resale,2023-02-12,INR,44848389
602,Hyderabad,Telangana,Apartment,2,2,1064,2012,5,13,Unfurnished,Covered,Resale,2024-01-26,INR,9272668
176,Delhi,Delhi,Apartment,3,3,1089,2022,22,24,Furnished,Covered,Resale,2025-05-15,INR,21478256
901,Kolkata,West Bengal,Apartment,2,2,987,2017,6,9,Unfurnished,Covered,Resale,2023-03-15,INR,8523459
2273,Chennai,Tamil Nadu,Condo,2,2,1136,2002,25,33,Unfurnished,Covered,Resale,2025-04-07,INR,11868670
1299,Jaipur,Rajasthan,Condo,1,1,550,2015,17,27,Unfurnished,None,Resale,2024-03-28,INR,5000000
38,Chennai,Tamil Nadu,Apartment,3,3,1039,2023,25,29,Furnished,Covered,New,2023-08-16,INR,11314957
975,Noida,Uttar Pradesh,Apartment,3,3,1485,2019,19,22,Unfurnished,Covered,Resale,2025-04-09,INR,14031229
124,Pune,Maharashtra,Townhouse,2,2,734,1992,0,1,Unfurnished,None,Resale,2023-03-29,INR,5700925
1742,Bengaluru,Karnataka,House,4,4,3049,2013,0,1,Semi-Furnished,Covered,Resale,2024-08-12,INR,38985932
2419,Bengaluru,Karnataka,Apartment,3,2,1374,2015,21,22,Unfurnished,Open,Resale,2023-01-28,INR,16734024
40,Mumbai,Maharashtra,Apartment,4,4,2043,1997,10,17,Unfurnished,Covered,Resale,2024-09-02,INR,48103936
2417,Ahmedabad,Gujarat,House,2,2,1159,1986,0,1,Unfurnished,Open,Resale,2025-04-11,INR,7260071
2010,Lucknow,Uttar Pradesh,Apartment,2,2,907,1997,5,12,Semi-Furnished,Covered,Resale,2025-09-04,INR,5035565
1772,Noida,Uttar Pradesh,Apartment,2,3,738,2018,5,11,Semi-Furnished,None,Resale,2023-08-30,INR,8280537
1966,Hyderabad,Telangana,House,4,4,2990,2013,0,1,Unfurnished,None,Resale,2023-11-25,INR,29813134
1499,Chennai,Tamil Nadu,Condo,2,1,1187,2022,6,9,Unfurnished,Covered,Resale,2023-01-25,INR,15270242
635,Gurgaon,Haryana,House,3,4,1405,2018,0,1,Furnished,None,Resale,2023-08-27,INR,19144226
1967,Gurgaon,Haryana,Apartment,2,1,973,2020,19,21,Furnished,Open,Resale,2025-08-29,INR,13779599
580,Chennai,Tamil Nadu,House,3,2,1656,2009,0,1,Furnished,Covered,Resale,2024-05-23,INR,22117593
1536,Noida,Uttar Pradesh,House,5,5,2675,1992,0,1,Unfurnished,Covered,Resale,2025-05-15,INR,21417372
893,Ahmedabad,Gujarat,House,3,3,1750,2016,0,1,Unfurnished,Covered,Resale,2025-02-17,INR,12911675
781,Hyderabad,Telangana,Apartment,4,4,1595,2021,22,31,Unfurnished,None,Resale,2024-07-24,INR,16140769
160,Mumbai,Maharashtra,Apartment,3,4,1468,1998,0,9,Furnished,Covered,Resale,2025-05-06,INR,37555245
1653,Bengaluru,Karnataka,House,4,5,1816,1991,0,1,Unfurnished,Open,Resale,2023-07-14,INR,20284613
1152,Kolkata,West Bengal,Apartment,4,4,1770,2024,7,16,Furnished,None,Resale,2023-10-15,INR,13958044
62,Gurgaon,Haryana,Condo,2,2,738,2017,24,29,Semi-Furnished,None,Resale,2025-04-30,INR,10213067
850,Kolkata,West Bengal,House,5,5,2850,2005,0,1,Unfurnished,Covered,Resale,2023-09-03,INR,23498293
1545,Hyderabad,Telangana,Apartment,3,2,1630,2019,8,16,Unfurnished,Covered,Resale,2023-02-21,INR,15316405
2411,Noida,Uttar Pradesh,Apartment,1,1,519,1996,24,32,Unfurnished,Covered,Resale,2023-09-26,INR,5220593
1044,Chennai,Tamil Nadu,Condo,2,1,1058,2015,17,24,Unfurnished,Covered,Resale,2024-04-11,INR,11988778
2204,Jaipur,Rajasthan,Apartment,3,3,1001,2004,11,20,Unfurnished,None,Resale,2025-07-01,INR,5000000
2167,Noida,Uttar Pradesh,House,4,4,1854,2013,0,1,Unfurnished,Open,Resale,2023-06-13,INR,17335602
54,Hyderabad,Telangana,Condo,2,3,1184,2019,15,16,Furnished,Covered,Resale,2025-05-27,INR,13642971
1547,Mumbai,Maharashtra,Apartment,3,3,1295,2016,0,4,Unfurnished,None,Resale,2025-08-22,INR,27406047
506,Jaipur,Rajasthan,Apartment,2,2,801,2011,3,7,Furnished,Covered,Resale,2023-02-23,INR,5000000
753,Ahmedabad,Gujarat,Apartment,3,3,1468,2015,11,13,Semi-Furnished,None,Resale,2025-05-16,INR,8723865
1380,Ahmedabad,Gujarat,Apartment,1,1,461,2016,15,18,Semi-Furnished,Open,Resale,2024-07-26,INR,5000000
1422,Chennai,Tamil Nadu,Condo,4,5,2344,1998,21,28,Unfurnished,Open,Resale,2023-08-11,INR,27256822
1392,Chennai,Tamil Nadu,Condo,1,1,752,2015,4,14,Unfurnished,None,Resale,2025-07-10,INR,7557515
2375,Noida,Uttar Pradesh,Condo,1,1,510,1996,4,13,Semi-Furnished,Covered,Resale,2024-06-12,INR,5407055
2284,Gurgaon,Haryana,Condo,2,1,758,2017,10,11,Unfurnished,Covered,Resale,2025-01-16,INR,9337115
772,Bengaluru,Karnataka,Condo,3,3,1496,2014,9,19,Unfurnished,Covered,Resale,2025-05-30,INR,17455240
2339,Bengaluru,Karnataka,Condo,3,3,1781,2005,0,8,Furnished,Open,Resale,2025-08-11,INR,21328483
2235,Ahmedabad,Gujarat,Apartment,2,1,1066,2007,0,9,Furnished,None,Resale,2023-04-25,INR,5926450
1194,Jaipur,Rajasthan,Apartment,3,3,1092,2021,17,19,Furnished,Covered,Resale,2023-12-08,INR,7777560
1190,Kolkata,West Bengal,House,4,4,2651,2014,0,1,Unfurnished,Covered,Resale,2024-12-04,INR,22167222
1899,Gurgaon,Haryana,Apartment,2,3,1064,2017,5,8,Unfurnished,Covered,Resale,2025-08-20,INR,13947291
1819,Gurgaon,Haryana,Apartment,2,3,1166,2002,22,27,Unfurnished,None,Resale,2024-09-17,INR,13930366
1866,Gurgaon,Haryana,Apartment,3,3,1078,2002,14,19,Unfurnished,Open,Resale,2025-08-25,INR,11213265
1191,Jaipur,Rajasthan,Apartment,3,3,1062,2016,12,20,Unfurnished,Covered,Resale,2023-11-27,INR,6285357
964,Bengaluru,Karnataka,Apartment,4,4,2514,2011,21,25,Furnished,Covered,Resale,2024-01-18,INR,34555107
1667,Chennai,Tamil Nadu,Apartment,3,3,1298,2024,24,29,Unfurnished,Covered,New,2024-10-08,INR,14241136
399,Ahmedabad,Gujarat,Condo,2,2,928,2009,12,19,Semi-Furnished,None,Resale,2024-05-24,INR,6241424
585,Noida,Uttar Pradesh,Apartment,2,2,1027,2023,24,32,Unfurnished,Covered,New,2023-11-25,INR,11182576
949,Hyderabad,Telangana,Townhouse,2,2,1002,2007,0,1,Semi-Furnished,Covered,Resale,2023-05-12,INR,9875098
705,Ahmedabad,Gujarat,Apartment,3,2,1101,2020,5,12,Unfurnished,Covered,Resale,2025-04-30,INR,6288054
432,Hyderabad,Telangana,House,5,5,2853,2009,0,1,Furnished,None,Resale,2024-10-23,INR,25527851
293,Delhi,Delhi,Apartment,3,3,1391,2021,21,24,Furnished,Covered,Resale,2025-02-10,INR,24449550
1852,Kolkata,West Bengal,Apartment,2,2,1104,2013,9,15,Unfurnished,Covered,Resale,2023-06-15,INR,10669456
1445,Kolkata,West Bengal,House,4,5,2494,2012,0,1,Unfurnished,Covered,Resale,2023-10-20,INR,23328431
